 time[s], u[ft/s], v[ft/s], w[ft/s], p[rad/s], q[rad/s], r[rad/s], xf[ft], yf[ft], zf[ft], e0, ex, ey, ez
   0.0000000000000000      ,   210.00000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,   0.0000000000000000      ,  -5.0000000000000000      ,  0.99904822158185780      ,   0.0000000000000000      ,   4.3619387365336000E-002 ,   0.0000000000000000     
   1.0000000000000000E-002 ,   209.70356315702222      ,   0.0000000000000000      ,  0.31973871652308566      ,   0.0000000000000000      ,  -5.3481374768643412E-004 ,   0.0000000000000000      ,   2.0906713630861966      ,   0.0000000000000000      ,  -5.1813026906402673      ,  0.99904826054524087      ,   0.0000000000000000      ,   4.3618494947997966E-002 ,   0.0000000000000000     
   2.0000000000000000E-002 ,   209.40760908593165      ,   0.0000000000000000      ,  0.63644996406722820      ,   0.0000000000000000      ,  -2.1222345331449637E-003 ,   0.0000000000000000      ,   4.1786708792168179      ,   0.0000000000000000      ,  -5.3591622922184552      ,  0.99904853140565819      ,   0.0000000000000000      ,   4.3612290655244967E-002 ,   0.0000000000000000     
   2.9999999999999999E-002 ,   209.11188204773569      ,   0.0000000000000000      ,  0.94797935517710707      ,   0.0000000000000000      ,  -4.7316297944483346E-003 ,   0.0000000000000000      ,   6.2640011977710053      ,   0.0000000000000000      ,  -5.5335870531206970      ,  0.99904926030543462      ,   0.0000000000000000      ,   4.3595590180247085E-002 ,   0.0000000000000000     
   4.0000000000000001E-002 ,   208.81615651697186      ,   0.0000000000000000      ,   1.2522569906474719      ,   0.0000000000000000      ,  -8.3258819822028436E-003 ,   0.0000000000000000      ,   8.3466623120556100      ,   0.0000000000000000      ,  -5.7045849176855343      ,  0.99905066540562526      ,   0.0000000000000000      ,   4.3563378571655521E-002 ,   0.0000000000000000     
   5.0000000000000003E-002 ,   208.52024252917104      ,   0.0000000000000000      ,   1.5473101225822017      ,   0.0000000000000000      ,  -1.2861807638705192E-002 ,   0.0000000000000000      ,   10.426651773273017      ,   0.0000000000000000      ,  -5.8721635307690061      ,  0.99905295488579893      ,   0.0000000000000000      ,   4.3510841567980595E-002 ,   0.0000000000000000     
   6.0000000000000005E-002 ,   208.22398990061268      ,   0.0000000000000000      ,   1.8312748557625818      ,   0.0000000000000000      ,  -1.8290609423110893E-002 ,   0.0000000000000000      ,   12.503964965940016      ,   0.0000000000000000      ,  -6.0363302472716267      ,  0.99905632484899531      ,   0.0000000000000000      ,   4.3433394746655508E-002 ,   0.0000000000000000     
   7.0000000000000007E-002 ,   207.92729124574873      ,   0.0000000000000000      ,   2.1024068063633763      ,   0.0000000000000000      ,  -2.4558357277151281E-002 ,   0.0000000000000000      ,   14.578595435460187      ,   0.0000000000000000      ,  -6.1970921455633876      ,  0.99906095718507659      ,   0.0000000000000000      ,   4.3326710334831507E-002 ,   0.0000000000000000     
   8.0000000000000002E-002 ,   207.63008375408896      ,   0.0000000000000000      ,   2.3590906445627247      ,   0.0000000000000000      ,  -3.1606494661059858E-002 ,   0.0000000000000000      ,   16.650535257445121      ,   0.0000000000000000      ,  -6.3544560437300905      ,  0.99906701744897408      ,   0.0000000000000000      ,   4.3186741548896998E-002 ,   0.0000000000000000     
   8.9999999999999997E-002 ,   207.33234972437100      ,   0.0000000000000000      ,   2.5998484574153453      ,   0.0000000000000000      ,  -3.9372365556501511E-002 ,   0.0000000000000000      ,   18.719775437606675      ,   0.0000000000000000      ,  -6.5084285175872179      ,  0.99907465281172925      ,   0.0000000000000000      ,   4.3009744350818162E-002 ,   0.0000000000000000     
